scene_stimulus,scene_label,scene_img,correct_key,thisN,thisTrialN,thisRepN,conditionFile,scene_image,scene_name,scene_present,spaceKey.keys,spaceKey.rt,spaceKey.duration,group,Image1,Image2,Image3,scene_name_showALL,key_p1_2.keys,key_p1_2.rt,key_p1_2.duration,scene_name_p2,key_part2.keys,key_part2.corr,key_part2.rt,key_part2.duration,qst_num,question,options,correct_answer,label_current,scene_again,scene_left,scene_right,key_rate_2.keys,key_rate_2.corr,key_rate_2.rt,key_rate_2.duration,key_question_2.keys,key_question_2.corr,key_question_2.rt,key_question_2.duration,key_sceneLearn.keys,key_sceneLearn.rt,key_sceneLearn.duration,scene_label_loader.thisRepN,scene_label_loader.thisTrialN,scene_label_loader.thisN,scene_label_loader.thisIndex,groups_loop.thisRepN,groups_loop.thisTrialN,groups_loop.thisN,groups_loop.thisIndex,trials_loop.thisRepN,trials_loop.thisTrialN,trials_loop.thisN,trials_loop.thisIndex,groups_loop_p1_2.thisRepN,groups_loop_p1_2.thisTrialN,groups_loop_p1_2.thisN,groups_loop_p1_2.thisIndex,part2_loop.thisRepN,part2_loop.thisTrialN,part2_loop.thisN,part2_loop.thisIndex,p3_scene_loop.thisRepN,p3_scene_loop.thisTrialN,p3_scene_loop.thisN,p3_scene_loop.thisIndex,p3_vis_loop.thisRepN,p3_vis_loop.thisTrialN,p3_vis_loop.thisN,p3_vis_loop.thisIndex,skip_loop.thisRepN,skip_loop.thisTrialN,skip_loop.thisN,skip_loop.thisIndex,loop_msg.thisRepN,loop_msg.thisTrialN,loop_msg.thisN,loop_msg.thisIndex,thisRow.t,notes,instructions_overall.started,text_instructions.started,key_welcome.started,instructions_overall.stopped,key_welcome.keys,key_welcome.rt,key_welcome.duration,scene_label_2.started,scene_label_2.stopped,p1_instruction.started,txt_insturctions_p1.started,key_instructions_p1.started,p1_instruction.stopped,key_instructions_p1.keys,key_instructions_p1.rt,key_instructions_p1.duration,p1.started,trial_image.started,scene_name_part1.started,text_scenename.started,txt_memorize.started,spaceKey.started,p1.stopped,trials_loop.spaceKey.keys,trials_loop.spaceKey.rt,trials_loop.spaceKey.duration,p1_2_instructions.started,text_p1_2_instructions.started,key_p1_2_instructions.started,p1_2_instructions.stopped,key_p1_2_instructions.keys,key_p1_2_instructions.rt,key_p1_2_instructions.duration,p1_2_showALL_2.started,image_left.started,image_center.started,image_right.started,key_p1_2.started,txt_scenename_showALL.started,p1_2_showALL_2.stopped,groups_loop_p1_2.key_p1_2.keys,groups_loop_p1_2.key_p1_2.rt,groups_loop_p1_2.key_p1_2.duration,p1_3_instructions_wide.started,text_instructions_p1_3.started,key_instructions_p1_3.started,p1_3_instructions_wide.stopped,key_instructions_p1_3.keys,key_instructions_p1_3.rt,key_instructions_p1_3.duration,p1_compare.started,img1.started,img2.started,img3.started,img4.started,label1.started,label2.started,label3.started,label4.started,key_p1_compare.started,p1_compare.stopped,key_p1_compare.keys,key_p1_compare.rt,key_p1_compare.duration,p1_3_instructions_close.started,text_instructions_p1.started,key_instructions_p1_4.started,p1_3_instructions_close.stopped,key_instructions_p1_4.keys,key_instructions_p1_4.rt,key_instructions_p1_4.duration,p1_compare_2.started,img1_2.started,img2_2.started,img3_2.started,img4_2.started,label1_2.started,label2_2.started,label3_2.started,label4_2.started,key_p1_compare_2.started,p1_compare_2.stopped,key_p1_compare_2.keys,key_p1_compare_2.rt,key_p1_compare_2.duration,p2_instructions.started,text_instructions_part2.started,key_resp.started,p2_instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,p2.started,scene_part2.started,p2.stopped,part2_question.started,text_part2_question.started,key_part2.started,part2_question.stopped,part2_loop.key_part2.keys,part2_loop.key_part2.corr,part2_loop.key_part2.rt,part2_loop.key_part2.duration,part2_feedback.started,text_part2_feedback.started,part2_feedback.stopped,text_part2_feedback.stopped,part3_instructions_2.started,text_part3_instructions_2.started,key_part3_instructions_2.started,part3_instructions_2.stopped,key_part3_instructions_2.keys,key_part3_instructions_2.rt,key_part3_instructions_2.duration,p3_reset_vis_vars.started,p3_reset_vis_vars.stopped,p3_skip_answered_questions.started,p3_skip_answered_questions.stopped,p3_blank1000.started,text.started,text.stopped,p3_blank1000.stopped,p3_visualize.started,text_p3_visualize.started,textbox_scene_name_2.started,p3_visualize.stopped,p3_rate.started,text_rate_2.started,key_rate_2.started,p3_rate.stopped,p3_vis_loop.key_rate_2.keys,p3_vis_loop.key_rate_2.corr,p3_vis_loop.key_rate_2.rt,p3_vis_loop.key_rate_2.duration,p3_question.started,text_question_2.started,text_option_2.started,key_question_2.started,text_5.started,p3_question.stopped,p3_vis_loop.key_question_2.keys,p3_vis_loop.key_question_2.corr,p3_vis_loop.key_question_2.rt,p3_vis_loop.key_question_2.duration,text_p3_visualize.stopped,textbox_scene_name_2.stopped,p3_correct_msg.started,text_next_scene_2.started,text_next_scene_2.stopped,p3_correct_msg.stopped,p3_study_again.started,study_scene_left.started,study_scene_right.started,study_name1_2.started,key_sceneLearn.started,text_6.started,text_7.started,p3_study_again.stopped,skip_loop.key_sceneLearn.keys,skip_loop.key_sceneLearn.rt,skip_loop.key_sceneLearn.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,3,How did the ground look?,"1. Completely covered with rocks
 2. Mostly sandy with some rocks 
3. Covered with rocks except in the middle
4. Covered with rocks except on the sides",4,Malbow,None,stimuli/TESTscenes/UB_1.jpg,stimuli/TESTscenes/UB_2.jpg,3,0,1.4183117490028962,None,4,1,2.9604442070703954,None,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,3,,,,,,,,,121.40326974994969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.392820707988,121.39292904199101,121.3929728330113,121.40326974994969,122.40022249997128,122.3868319169851,122.38885237497743,122.40022249997128,122.40022249997128,126.38629420800135,126.38633091701195,126.38995949993841,126.38995949993841,127.80962808302138,3,0,1.4183117490028962,None,127.82618941692635,127.8348724169191,127.8348724169191,0.016493208007887006,127.8348724169191,130.7940159579739,4,1,2.9604442070703954,None,126.38995949993841,126.38995949993841,,,,,,,,,,,,,,,,510,001,2026-03-27_18h49.12.317,TEST_training_task,,2025.2.4,None,2026-03-27 18h49.13.665601 +0100,
,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,0,What material primarily covered the ground?,"1. Fine white sand
2. Pebbles and small rocks
3. Flat stone slabs",2,Malbow,None,stimuli/TESTscenes/UB_1.jpg,stimuli/TESTscenes/UB_2.jpg,None,0,,,None,0,,,space,1.996893999981694,None,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,1,1,0,0,0,0,0,,,,,130.90183270792477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.79834162502084,130.79843450000044,130.79847199993674,,,130.7985267919721,130.7997079580091,,,130.79977987497114,130.79981895792298,,,130.7998924999265,None,0,,,130.80949366698042,,,,,130.8095577500062,None,0,,,,,,,,,130.89361895795446,130.90183270792477,130.90183270792477,130.90183270792477,130.90183270792477,130.90183270792477,130.90183270792477,132.9043697079178,space,1.996893999981694,None,510,001,2026-03-27_18h49.12.317,TEST_training_task,,2025.2.4,None,2026-03-27 18h49.13.665601 +0100,
,,,,1,1,0,,,,,,,,,,,,,,,,,,,,,0,What material primarily covered the ground?,"1. Fine white sand
2. Pebbles and small rocks
3. Flat stone slabs",2,Malbow,None,stimuli/TESTscenes/UB_1.jpg,stimuli/TESTscenes/UB_2.jpg,None,0,,,None,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510,001,2026-03-27_18h49.12.317,TEST_training_task,,2025.2.4,None,2026-03-27 18h49.13.665601 +0100,
,,,,2,2,0,,,,,,,,,,,,,,,,,,,,,2,How did the lighting appear overall?,"1. Dim and bluish 
2. Bright and strong rays
3. Warm and golden",1,Malbow,None,stimuli/TESTscenes/UB_1.jpg,stimuli/TESTscenes/UB_2.jpg,3,0,1.1119411659892648,None,1,1,1.3575321240350604,None,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,2,2,2,,,,,,,,,132.919114624965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.9094155000057,132.90951104194392,132.90954979194794,132.919114624965,133.91663637501188,133.90327429200988,133.90533024992328,133.91663637501188,133.91663637501188,137.90280991699547,137.90284612495452,137.90637445799075,137.90637445799075,139.02166841703,3,0,1.1119411659892648,None,139.0342497919919,139.04301341692917,139.04301341692917,0.012418792000971735,139.04301341692917,140.40264933300205,1,1,1.3575321240350604,None,137.90637445799075,137.90637445799075,,,,,,,,,,,,,,,,510,001,2026-03-27_18h49.12.317,TEST_training_task,,2025.2.4,None,2026-03-27 18h49.13.665601 +0100,
,,,,3,3,0,,,,,,,,,,,,,,,,,,,,,1,What was the color of seaweed in the scene?,"1.  Green-yellow
2. Reddish.
3. Dark green",2,Malbow,None,stimuli/TESTscenes/UB_1.jpg,stimuli/TESTscenes/UB_2.jpg,3,0,1.2767459161113948,None,2,1,1.6911415409995243,None,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,3,3,1,,,,,,,,,140.412400332978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.4071111669764,140.4072101250058,140.40724308299832,140.412400332978,141.4156629999634,141.4032562499633,141.40514933294617,141.4156629999634,141.4156629999634,145.40285700000823,145.4028944579186,145.40652466693427,145.40652466693427,146.68839212495368,3,0,1.2767459161113948,None,146.70057704194915,146.7090266669402,146.7090266669402,0.012116707977838814,146.7090266669402,148.39328804193065,2,1,1.6911415409995243,None,145.40652466693427,145.40652466693427,,,,,,,,,,,,,,,,510,001,2026-03-27_18h49.12.317,TEST_training_task,,2025.2.4,None,2026-03-27 18h49.13.665601 +0100,
,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,0,0,0,0,148.40799374994822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.40122537501156,148.40799374994822,150.41243958298583,150.39077874994837,,,,,,,,,,,,510,001,2026-03-27_18h49.12.317,TEST_training_task,,2025.2.4,None,2026-03-27 18h49.13.665601 +0100,
,,,,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510,001,2026-03-27_18h49.12.317,TEST_training_task,,2025.2.4,None,2026-03-27 18h49.13.665601 +0100,
,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,2,What atmospheric condition defined the scene?,"1. Foggy and misty
2. Bright sunlight
3. Partly cloudy",1,Tulon,None,stimuli/TESTscenes/JB_1.jpg,stimuli/TESTscenes/JB_2.jpg,3,0,1.6768764579901472,None,1,1,1.3439470409648493,None,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,0,0,2,,,,,,,,,150.41243958298583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.39323454198893,150.39333954197355,150.40769733302295,150.40780549996998,150.40783637494314,150.41243958298583,151.4306162080029,151.4029803329613,151.42257799999788,151.4306162080029,151.4306162080029,155.4089226250071,155.4090164169902,155.41960795794148,155.41960795794148,157.10451354202814,3,0,1.6768764579901472,None,157.1170549580129,157.12610724999104,157.12610724999104,0.012456332915462554,157.12610724999104,158.4707384579815,1,1,1.3439470409648493,None,,,,,,,,,,,,,,,,,,510,001,2026-03-27_18h49.12.317,TEST_training_task,,2025.2.4,None,2026-03-27 18h49.13.665601 +0100,
,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,1,"Were there flowers in this jungle? If yes, which color?","1. Yes, purple
2. Yes, red
3. No",3,Tulon,None,stimuli/TESTscenes/JB_1.jpg,stimuli/TESTscenes/JB_2.jpg,3,0,1.1057646239642054,None,4,0,1.471007373998873,None,space,1.8760658740065992,None,,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,1,1,1,0,0,0,0,,,,,166.16226466698572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.47534420795273,158.47544554201886,158.4754867919255,158.48450404196046,159.48223733296618,159.46991312492173,159.47157529194374,159.48223733296618,159.48223733296618,163.46937291696668,163.4694090419216,163.47293037502095,163.47293037502095,164.58810437493958,3,0,1.1057646239642054,None,164.60020279197488,164.60884929192252,164.60884929192252,0.0120057089952752,164.60884929192252,166.07630329194944,4,0,1.471007373998873,None,163.47293037502095,163.47293037502095,,,,,166.1531524580205,166.16226466698572,166.16226466698572,166.16226466698572,166.16226466698572,166.16226466698572,166.16226466698572,168.04343079193495,space,1.8760658740065992,None,510,001,2026-03-27_18h49.12.317,TEST_training_task,,2025.2.4,None,2026-03-27 18h49.13.665601 +0100,
,,,,1,1,0,,,,,,,,,,,,,,,,,,,,,1,"Were there flowers in this jungle? If yes, which color?","1. Yes, purple
2. Yes, red
3. No",3,Tulon,None,stimuli/TESTscenes/JB_1.jpg,stimuli/TESTscenes/JB_2.jpg,3,0,1.1057646239642054,None,4,0,1.471007373998873,None,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510,001,2026-03-27_18h49.12.317,TEST_training_task,,2025.2.4,None,2026-03-27 18h49.13.665601 +0100,
,,,,1,1,0,,,,,,,,,,,,,,,,,,,,,1,"Were there flowers in this jungle? If yes, which color?","1. Yes, purple
2. Yes, red
3. No",3,Tulon,None,stimuli/TESTscenes/JB_1.jpg,stimuli/TESTscenes/JB_2.jpg,3,0,1.097275875043124,None,3,1,3.1029205409577116,None,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,1,1,1,,,,,,,,,168.05792033299804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.04859520797618,168.0486963329604,168.04874716699123,168.05792033299804,169.06962483294774,169.04195504193194,169.04289224999957,169.06962483294774,169.06962483294774,173.05255216697697,173.05259929201566,173.05620341701433,173.05620341701433,174.1597862499766,3,0,1.097275875043124,None,174.15997479192447,174.17304108291864,174.17304108291864,0.00010087492410093546,174.17304108291864,177.27118029200938,3,1,3.1029205409577116,None,,,,,,,,,,,,,,,,,,510,001,2026-03-27_18h49.12.317,TEST_training_task,,2025.2.4,None,2026-03-27 18h49.13.665601 +0100,
,,,,2,2,0,,,,,,,,,,,,,,,,,,,,,3,What type of vegetation was most visually prominent?,"1. Wide wing-like trees and green leaves
2.Tall trees with vines and moss
3. Bright tropical flowers and open palm trees",2,Tulon,None,stimuli/TESTscenes/JB_1.jpg,stimuli/TESTscenes/JB_2.jpg,3,0,0.9547956250607967,None,2,1,2.9098559990525246,None,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,2,2,3,,,,,,,,,177.2847576669883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.2756494579371,177.2757456250256,177.2757831249619,177.2847576669883,178.2840543750208,178.26961995800957,178.27157612494193,178.2840543750208,178.2840543750208,182.26919037499465,182.26922262494918,182.27270974998828,182.27270974998828,183.23743524996098,3,0,0.9547956250607967,None,183.2530215419829,183.26189029193483,183.26189029193483,0.015472374972887337,183.26189029193483,186.17037474992685,2,1,2.9098559990525246,None,182.27270974998828,182.27270974998828,,,,,,,,,,,,,,,,510,001,2026-03-27_18h49.12.317,TEST_training_task,,2025.2.4,None,2026-03-27 18h49.13.665601 +0100,
,,,,3,3,0,,,,,,,,,,,,,,,,,,,,,0,What was the dominant ground texture throughout the scene?,"1. Green grass
2. Fallen leaves
3. Thick green moss
4. Shrubs and dirt",3,Tulon,None,stimuli/TESTscenes/JB_1.jpg,stimuli/TESTscenes/JB_2.jpg,3,0,1.1520317079266533,None,3,1,2.0219636659603566,None,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,3,3,0,,,,,,,,,186.18392420792952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.17490883299615,186.1750137079507,186.17505445796996,186.18392420792952,187.18164579197764,187.1694659999339,187.17088012502063,187.18164579197764,187.18164579197764,191.16939458297566,191.16942387493327,191.17287516698707,191.17287516698707,192.33716229198035,3,0,1.1520317079266533,None,192.35246441699564,192.36092295800336,192.36092295800336,0.015246708993799984,192.36092295800336,194.37631683296058,3,1,2.0219636659603566,None,191.17287516698707,191.17287516698707,,,,,,,,,,,,,,,,510,001,2026-03-27_18h49.12.317,TEST_training_task,,2025.2.4,None,2026-03-27 18h49.13.665601 +0100,
,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,,,,,,,,,0,0,0,0,194.39151454193052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.38348020799458,194.39151454193052,196.398480291944,196.37499504198786,,,,,,,,,,,,510,001,2026-03-27_18h49.12.317,TEST_training_task,,2025.2.4,None,2026-03-27 18h49.13.665601 +0100,
,,,,2,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510,001,2026-03-27_18h49.12.317,TEST_training_task,,2025.2.4,None,2026-03-27 18h49.13.665601 +0100,
,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,1.0,How did the water look like?,"1. Clear blue water with bright sunlight streaming through.
2. Murky and greenish with low visibility.
3. Slightly cloudy with muted light and no strong sun rays",1.0,Somar,,stimuli/TESTscenes/UA_1.jpg,stimuli/TESTscenes/UA_2.jpg,3,0,1.7944242910016328,None,1,0,3.4859755820361897,None,space,1.6534397909417748,None,,,,,,,,,,,,,,,,,,,,,3,0,3,0,0,0,0,1,0,0,0,0,,,,,206.79988904192578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.37726887501776,196.37737074994948,196.39383650000673,196.39393362496048,196.3939667919185,196.398480291944,197.4165861249203,197.38616212492343,197.4092979169218,197.4165861249203,197.4165861249203,201.40272191702388,201.40276254201308,201.40639349992853,201.40639349992853,203.20399629196618,3,0,1.7944242910016328,None,203.2212992919376,203.23015374992974,203.23015374992974,0.017207207973115146,203.23015374992974,206.71020112500992,1,0,3.4859755820361897,None,,,,,,,206.79066445794888,206.79988904192578,206.79988904192578,206.79988904192578,206.79988904192578,206.79988904192578,206.79988904192578,208.4617370829219,space,1.6534397909417748,None,510,001,2026-03-27_18h49.12.317,TEST_training_task,,2025.2.4,None,2026-03-27 18h49.13.665601 +0100,
,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,1.0,How did the water look like?,"1. Clear blue water with bright sunlight streaming through.
2. Murky and greenish with low visibility.
3. Slightly cloudy with muted light and no strong sun rays",1.0,Somar,,stimuli/TESTscenes/UA_1.jpg,stimuli/TESTscenes/UA_2.jpg,3,0,1.7944242910016328,None,1,0,3.4859755820361897,None,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510,001,2026-03-27_18h49.12.317,TEST_training_task,,2025.2.4,None,2026-03-27 18h49.13.665601 +0100,
,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,1.0,How did the water look like?,"1. Clear blue water with bright sunlight streaming through.
2. Murky and greenish with low visibility.
3. Slightly cloudy with muted light and no strong sun rays",1.0,Somar,,stimuli/TESTscenes/UA_1.jpg,stimuli/TESTscenes/UA_2.jpg,3,0,1.297965666046366,None,1,0,6.095455582020804,None,space,2.5317451240262017,None,,,,,,,,,,,,,,,,,,,,,3,0,3,0,0,0,0,1,0,0,0,0,,,,,220.97351899999194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208.46683287492488,208.46692083298694,208.46695704199374,208.47541554202326,,209.46928033302538,209.4712649169378,209.4829897499876,209.4829897499876,213.46885433292482,213.4689006669214,213.47283387498464,213.47283387498464,214.7747643329203,3,0,1.297965666046366,None,214.7750187079655,214.78503429202829,214.78503429202829,0.000136125017888844,214.78503429202829,220.87682420795318,1,0,6.095455582020804,None,,,,,,,220.96358558302745,220.97351899999194,220.97351899999194,220.97351899999194,220.97351899999194,220.97351899999194,220.97351899999194,223.51198724994902,space,2.5317451240262017,None,510,001,2026-03-27_18h49.12.317,TEST_training_task,,2025.2.4,None,2026-03-27 18h49.13.665601 +0100,
,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,1.0,How did the water look like?,"1. Clear blue water with bright sunlight streaming through.
2. Murky and greenish with low visibility.
3. Slightly cloudy with muted light and no strong sun rays",1.0,Somar,,stimuli/TESTscenes/UA_1.jpg,stimuli/TESTscenes/UA_2.jpg,3,0,1.297965666046366,None,1,0,6.095455582020804,None,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510,001,2026-03-27_18h49.12.317,TEST_training_task,,2025.2.4,None,2026-03-27 18h49.13.665601 +0100,
,,,,1,1,0,,,,,,,,,,,,,,,,,,,,,2.0,Were there corals and seaweed? How did they look like?,"1. Green seaweed, no corals 
2. No seaweed, pink and orange corals. 
3. Yellow seaweed, colorful corals.",2.0,Somar,,stimuli/TESTscenes/UA_1.jpg,stimuli/TESTscenes/UA_2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,2,,,,,,,,,223.5273483749479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223.51873895793688,223.51883025001734,223.51886020798702,223.5273483749479,,224.51907916693017,224.52104024996515,224.53347187500913,224.53347187500913,228.51865366694983,228.51869008294307,228.52228529192507,228.52228529192507,229.8202215830097,3,0,1.288985291030258,None,229.83490591694135,229.84438599995337,229.84438599995337,0.014642999973148108,229.84438599995337,233.75912195793353,2,0,3.919853665982373,None,228.52228529192507,228.52228529192507,,,,,,,,,,,,,,,,,,,,,,,,
