scene_stimulus,scene_label,scene_img,correct_key,thisN,thisTrialN,thisRepN,conditionFile,scene_image,scene_name,scene_present,spaceKey.keys,spaceKey.rt,spaceKey.duration,group,Image1,Image2,Image3,scene_name_showALL,key_p1_2.keys,key_p1_2.rt,key_p1_2.duration,scene_name_p2,key_part2.keys,key_part2.corr,key_part2.rt,key_part2.duration,qst_num,question,options,correct_answer,label_current,scene_again,scene_left,scene_right,key_rate_2.keys,key_rate_2.corr,key_rate_2.rt,key_rate_2.duration,key_question_2.keys,key_question_2.corr,key_question_2.rt,key_question_2.duration,key_sceneLearn.keys,key_sceneLearn.rt,key_sceneLearn.duration,scene_label_loader.thisRepN,scene_label_loader.thisTrialN,scene_label_loader.thisN,scene_label_loader.thisIndex,groups_loop.thisRepN,groups_loop.thisTrialN,groups_loop.thisN,groups_loop.thisIndex,trials_loop.thisRepN,trials_loop.thisTrialN,trials_loop.thisN,trials_loop.thisIndex,groups_loop_p1_2.thisRepN,groups_loop_p1_2.thisTrialN,groups_loop_p1_2.thisN,groups_loop_p1_2.thisIndex,part2_loop.thisRepN,part2_loop.thisTrialN,part2_loop.thisN,part2_loop.thisIndex,p3_scene_loop.thisRepN,p3_scene_loop.thisTrialN,p3_scene_loop.thisN,p3_scene_loop.thisIndex,p3_vis_loop.thisRepN,p3_vis_loop.thisTrialN,p3_vis_loop.thisN,p3_vis_loop.thisIndex,skip_loop.thisRepN,skip_loop.thisTrialN,skip_loop.thisN,skip_loop.thisIndex,thisRow.t,notes,instructions_overall.started,text_instructions.started,key_welcome.started,instructions_overall.stopped,key_welcome.keys,key_welcome.rt,key_welcome.duration,scene_label_2.started,scene_label_2.stopped,p1_instruction.started,txt_insturctions_p1.started,key_instructions_p1.started,p1_instruction.stopped,key_instructions_p1.keys,key_instructions_p1.rt,key_instructions_p1.duration,p1.started,trial_image.started,scene_name_part1.started,text_scenename.started,txt_memorize.started,spaceKey.started,p1.stopped,trials_loop.spaceKey.keys,trials_loop.spaceKey.rt,trials_loop.spaceKey.duration,p1_2_instructions.started,text_p1_2_instructions.started,key_p1_2_instructions.started,p1_2_instructions.stopped,key_p1_2_instructions.keys,key_p1_2_instructions.rt,key_p1_2_instructions.duration,p1_2_showALL_2.started,image_left.started,image_center.started,image_right.started,key_p1_2.started,txt_scenename_showALL.started,p1_2_showALL_2.stopped,groups_loop_p1_2.key_p1_2.keys,groups_loop_p1_2.key_p1_2.rt,groups_loop_p1_2.key_p1_2.duration,p1_3_instructions_wide.started,text_instructions_p1_3.started,key_instructions_p1_3.started,p1_3_instructions_wide.stopped,key_instructions_p1_3.keys,key_instructions_p1_3.rt,key_instructions_p1_3.duration,p1_compare.started,img1.started,img2.started,img3.started,img4.started,label1.started,label2.started,label3.started,label4.started,key_p1_compare.started,p1_compare.stopped,key_p1_compare.keys,key_p1_compare.rt,key_p1_compare.duration,p1_3_instructions_close.started,text_instructions_p1.started,key_instructions_p1_4.started,p1_3_instructions_close.stopped,key_instructions_p1_4.keys,key_instructions_p1_4.rt,key_instructions_p1_4.duration,p1_compare_2.started,img1_2.started,img2_2.started,img3_2.started,img4_2.started,label1_2.started,label2_2.started,label3_2.started,label4_2.started,key_p1_compare_2.started,p1_compare_2.stopped,key_p1_compare_2.keys,key_p1_compare_2.rt,key_p1_compare_2.duration,p2_instructions.started,text_instructions_part2.started,key_resp.started,p2_instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,p2.started,scene_part2.started,p2.stopped,part2_question.started,text_part2_question.started,key_part2.started,part2_question.stopped,part2_loop.key_part2.keys,part2_loop.key_part2.corr,part2_loop.key_part2.rt,part2_loop.key_part2.duration,part2_feedback.started,text_part2_feedback.started,text_part2_feedback.stopped,part2_feedback.stopped,part3_instructions_2.started,text_part3_instructions_2.started,key_part3_instructions_2.started,part3_instructions_2.stopped,key_part3_instructions_2.keys,key_part3_instructions_2.rt,key_part3_instructions_2.duration,p3_reset_vis_vars.started,p3_reset_vis_vars.stopped,p3_skip_answered_questions.started,p3_skip_answered_questions.stopped,p3_blank1000.started,text.started,p3_blank1000.stopped,p3_visualize.started,text_p3_visualize.started,textbox_scene_name_2.started,p3_visualize.stopped,p3_rate.started,text_rate_2.started,key_rate_2.started,p3_rate.stopped,p3_vis_loop.key_rate_2.keys,p3_vis_loop.key_rate_2.corr,p3_vis_loop.key_rate_2.rt,p3_vis_loop.key_rate_2.duration,p3_question.started,text_question_2.started,text_option_2.started,key_question_2.started,text_5.started,p3_question.stopped,p3_vis_loop.key_question_2.keys,p3_vis_loop.key_question_2.corr,p3_vis_loop.key_question_2.rt,p3_vis_loop.key_question_2.duration,p3_study_again.started,study_scene_right.started,study_scene_left.started,study_name1_2.started,key_sceneLearn.started,text_6.started,text_7.started,p3_study_again.stopped,skip_loop.key_sceneLearn.keys,skip_loop.key_sceneLearn.rt,skip_loop.key_sceneLearn.duration,text.stopped,text_p3_visualize.stopped,textbox_scene_name_2.stopped,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.18439358402975,44.191072417015675,44.191072417015675,45.31074979202822,space,1.1157489159959368,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333,001,2026-03-12_12h02.49.924,TEST_training_task,,2025.2.4,None,2026-03-12 12h02.51.253346 +0100,
,,,,0,0,0,,,,,,,,JB,TESTstimuli/TESTscenes/JB_1.jpg,TESTstimuli/TESTscenes/JB_2.jpg,TESTstimuli/TESTscenes/JB_3.jpg,scene_JB_lbl,space,2.024278333003167,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,,,,,,,,,,,,,,,,,45.47144649998518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.46148825000273,45.47144649998518,45.47144649998518,45.47144649998518,45.47144649998518,45.47144649998518,47.49964925000677,space,2.024278333003167,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333,001,2026-03-12_12h02.49.924,TEST_training_task,,2025.2.4,None,2026-03-12 12h02.51.253346 +0100,
,,,,1,1,0,,,,,,,,UB,TESTstimuli/TESTscenes/UB_1.jpg,TESTstimuli/TESTscenes/UB_2.jpg,TESTstimuli/TESTscenes/UB_3.jpg,scene_UB_lbl,space,1.7564429169869982,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,3,,,,,,,,,,,,,,,,,47.62732379202498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.619775417027995,47.62732379202498,47.62732379202498,47.62732379202498,47.62732379202498,47.62732379202498,49.39531466702465,space,1.7564429169869982,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333,001,2026-03-12_12h02.49.924,TEST_training_task,,2025.2.4,None,2026-03-12 12h02.51.253346 +0100,
,,,,2,2,0,,,,,,,,UA,TESTstimuli/TESTscenes/UA_1.jpg,TESTstimuli/TESTscenes/UA_2.jpg,TESTstimuli/TESTscenes/UA_3.jpg,scene_UA_lbl,space,1.4907315840246156,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,49.518909792008344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.5079089999781,49.518909792008344,49.518909792008344,49.518909792008344,49.518909792008344,49.518909792008344,51.01600366702769,space,1.4907315840246156,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333,001,2026-03-12_12h02.49.924,TEST_training_task,,2025.2.4,None,2026-03-12 12h02.51.253346 +0100,
,,,,3,3,0,,,,,,,,JA,TESTstimuli/TESTscenes/JA_1.jpg,TESTstimuli/TESTscenes/JA_2.jpg,TESTstimuli/TESTscenes/JA_3.jpg,scene_JA_lbl,space,2.0910414590034634,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,0,,,,,,,,,,,,,,,,,51.29957233398454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.2895070000086,51.29957233398454,51.29957233398454,51.29957233398454,51.29957233398454,51.29957233398454,53.39373233402148,space,2.0910414590034634,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333,001,2026-03-12_12h02.49.924,TEST_training_task,,2025.2.4,None,2026-03-12 12h02.51.253346 +0100,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.39399112499086,53.40590070898179,53.40590070898179,54.6436898750253,space,1.2336885840049945,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333,001,2026-03-12_12h02.49.924,TEST_training_task,,2025.2.4,None,2026-03-12 12h02.51.253346 +0100,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.86669237498427,54.87730062502669,54.87730062502669,54.87730062502669,54.87730062502669,54.87730062502669,54.87730062502669,54.87730062502669,54.87730062502669,54.87730062502669,59.67615387501428,space,4.793863792030606,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333,001,2026-03-12_12h02.49.924,TEST_training_task,,2025.2.4,None,2026-03-12 12h02.51.253346 +0100,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.676250874996185,59.68606166698737,59.68606166698737,61.227027542016,space,1.528715167019982,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333,001,2026-03-12_12h02.49.924,TEST_training_task,,2025.2.4,None,2026-03-12 12h02.51.253346 +0100,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.430480875016656,61.4416018340271,61.4416018340271,61.4416018340271,61.4416018340271,61.4416018340271,61.4416018340271,61.4416018340271,61.4416018340271,61.4416018340271,68.85886495898012,space,7.4102375420043245,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333,001,2026-03-12_12h02.49.924,TEST_training_task,,2025.2.4,None,2026-03-12 12h02.51.253346 +0100,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.85893179202685,68.86719591700239,68.86719591700239,71.59841795900138,space,2.7272445840062574,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333,001,2026-03-12_12h02.49.924,TEST_training_task,,2025.2.4,None,2026-03-12 12h02.51.253346 +0100,
,,,3,0,0,0,,TESTstimuli/TESTscenes/UA_3.jpg,,,,,,,,,,,,,,Negvi,3,1,1.3030845830217004,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,8,,,,,,,,,,,,,71.93422908399953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.92723562498577,71.93422908399953,72.60857820900856,72.61845337500563,72.62637304200325,72.62637304200325,73.9312628749758,3,1,1.3030845830217004,None,73.93568437499925,73.9464442920289,74.97965245897649,74.92946120898705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333,001,2026-03-12_12h02.49.924,TEST_training_task,,2025.2.4,None,2026-03-12 12h02.51.253346 +0100,
,,,3,1,1,0,,TESTstimuli/TESTscenes/UA_1.jpg,,,,,,,,,,,,,,Negvi,3,1,0.2645477500045672,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,6,,,,,,,,,,,,,74.97965245897649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.97367337503238,74.97965245897649,75.94182624999667,75.94193883403204,75.94682220899267,75.94682220899267,76.21536808402743,3,1,0.2645477500045672,None,76.21553012501681,76.22873141698074,77.26143616699846,77.21325958397938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333,001,2026-03-12_12h02.49.924,TEST_training_task,,2025.2.4,None,2026-03-12 12h02.51.253346 +0100,
,,,2,2,2,0,,TESTstimuli/TESTscenes/JB_2.jpg,,,,,,,,,,,,,,Malbow,2,1,0.376094417006243,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,4,,,,,,,,,,,,,77.26143616699846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.25657391699497,77.26143616699846,78.22517637501005,78.22529516700888,78.23028483398957,78.23028483398957,78.61017033399548,2,1,0.376094417006243,None,78.61041333398316,78.61645600001793,79.67615320900222,79.60875358397607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333,001,2026-03-12_12h02.49.924,TEST_training_task,,2025.2.4,None,2026-03-12 12h02.51.253346 +0100,
,,,4,3,3,0,,TESTstimuli/TESTscenes/UB_1.jpg,,,,,,,,,,,,,,Somar,4,1,1.023379374993965,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,9,,,,,,,,,,,,,79.67615320900222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.67110170901287,79.67615320900222,80.611706375028,80.61179179197643,80.62490945903119,80.62490945903119,81.66025745897787,4,1,1.023379374993965,None,81.66047116700793,81.67181050003273,82.72126512503019,82.65878308401443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333,001,2026-03-12_12h02.49.924,TEST_training_task,,2025.2.4,None,2026-03-12 12h02.51.253346 +0100,
,,,2,4,4,0,,TESTstimuli/TESTscenes/JB_3.jpg,,,,,,,,,,,,,,Malbow,2,1,0.4671077079838142,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,5,,,,,,,,,,,,,82.72126512503019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.71636900003068,82.72126512503019,83.66336637502536,83.66348212497542,83.67493904201547,83.67493904201547,84.1486684170086,2,1,0.4671077079838142,None,84.14882862498052,84.1614365419955,85.19213737500831,85.14744316699216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333,001,2026-03-12_12h02.49.924,TEST_training_task,,2025.2.4,None,2026-03-12 12h02.51.253346 +0100,
,,,3,5,5,0,,TESTstimuli/TESTscenes/UA_2.jpg,,,,,,,,,,,,,,Negvi,3,1,0.3577727500232868,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,7,,,,,,,,,,,,,85.19213737500831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.18728466698667,85.19213737500831,86.15844224998727,86.15856616699602,86.16341704200022,86.16341704200022,86.52745375002269,3,1,0.3577727500232868,None,86.52778041700367,86.53362041700166,87.58272150001721,87.52555495902197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333,001,2026-03-12_12h02.49.924,TEST_training_task,,2025.2.4,None,2026-03-12 12h02.51.253346 +0100,
,,,4,6,6,0,,TESTstimuli/TESTscenes/UB_3.jpg,,,,,,,,,,,,,,Somar,4,1,0.345284916984383,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,11,,,,,,,,,,,,,87.58272150001721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.57795437501045,87.58272150001721,88.5308088340098,88.53093000000808,88.54172341700178,88.54172341700178,88.89278283400927,4,1,0.345284916984383,None,88.89309095899807,88.90071474999422,89.94213137502084,89.89215758402133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333,001,2026-03-12_12h02.49.924,TEST_training_task,,2025.2.4,None,2026-03-12 12h02.51.253346 +0100,
,,,4,7,7,0,,TESTstimuli/TESTscenes/UB_2.jpg,,,,,,,,,,,,,,Somar,4,1,0.33149441599380225,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,10,,,,,,,,,,,,,89.94213137502084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.93711075000465,89.94213137502084,90.89775416703196,90.89789050002582,90.9085085419938,90.9085085419938,91.24395962501876,4,1,0.33149441599380225,None,91.24427974998252,91.25030791701283,92.34960958402371,92.24187795899343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333,001,2026-03-12_12h02.49.924,TEST_training_task,,2025.2.4,None,2026-03-12 12h02.51.253346 +0100,
,,,1,8,8,0,,TESTstimuli/TESTscenes/JA_3.jpg,,,,,,,,,,,,,,Tulon,1,1,0.25563362502725795,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,2,,,,,,,,,,,,,92.34960958402371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.34472562500741,92.34960958402371,93.24657229200238,93.24669991701376,93.25824616698083,93.25824616698083,93.52549637499033,1,1,0.25563362502725795,None,93.52841691701906,93.53951816703193,94.53212937503122,94.52477008401183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333,001,2026-03-12_12h02.49.924,TEST_training_task,,2025.2.4,None,2026-03-12 12h02.51.253346 +0100,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.52494525001384,94.53212937503122,94.53212937503122,95.76008970901603,space,1.2166870000073686,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333,001,2026-03-12_12h02.49.924,TEST_training_task,,2025.2.4,None,2026-03-12 12h02.51.253346 +0100,
,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,1,"Were there flowers in this jungle? If yes, which color?","1. Yes, purple
2. Yes, red
3. No",3,Somar,None,TESTstimuli/TESTscenes/JB_1.jpg,TESTstimuli/TESTscenes/JB_2.jpg,3,0,1.2355459590326063,None,4,0,2.616261040966492,None,space,4.330365207977593,None,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,104.76254387502559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.76132099999813,95.76145724998787,95.7856785840122,95.78577833401505,95.78580858401256,95.80062287498731,96.79186195897637,96.82484637497691,96.83421108400216,96.83421108400216,100.79124375001993,100.79128499998478,100.79621679201955,100.79621679201955,102.04368837497896,3,0,1.2355459590326063,None,102.05688183399616,102.06784120900556,102.06784120900556,0.013087083993013948,102.06784120900556,104.67677183402702,4,0,2.616261040966492,None,104.75285029201768,104.76254387502559,104.76254387502559,104.76254387502559,104.76254387502559,104.76254387502559,104.76254387502559,109.09980104200076,space,4.330365207977593,None,,,,333,001,2026-03-12_12h02.49.924,TEST_training_task,,2025.2.4,None,2026-03-12 12h02.51.253346 +0100,
,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,1,"Were there flowers in this jungle? If yes, which color?","1. Yes, purple
2. Yes, red
3. No",3,Somar,None,TESTstimuli/TESTscenes/JB_1.jpg,TESTstimuli/TESTscenes/JB_2.jpg,3,0,1.2355459590326063,None,4,0,2.616261040966492,None,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333,001,2026-03-12_12h02.49.924,TEST_training_task,,2025.2.4,None,2026-03-12 12h02.51.253346 +0100,
,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,0,What was the dominant ground texture throughout the scene?,"1. Green grass
2. Fallen leaves
3. Thick green moss
4. Shrubs and dirt",3,Somar,None,TESTstimuli/TESTscenes/JB_1.jpg,TESTstimuli/TESTscenes/JB_2.jpg,3,0,1.4905471249949187,None,3,1,3.417894707992673,None,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,109.13592979201348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.12776333402144,109.12783333403058,109.12785933399573,109.13592979201348,110.12557879200904,110.12837279197993,110.14261520898435,110.14261520898435,114.13085308403242,114.13090991700301,114.14138145901961,114.14138145901961,115.64294995903037,3,0,1.4905471249949187,None,115.6605378339882,115.66933491698,115.66933491698,0.017486374999862164,115.66933491698,119.0932529589627,3,1,3.417894707992673,None,,,,,,,,,,,,110.14261520898435,,,333,001,2026-03-12_12h02.49.924,TEST_training_task,,2025.2.4,None,2026-03-12 12h02.51.253346 +0100,
,,,,1,1,0,,,,,,,,,,,,,,,,,,,,,1,"Were there flowers in this jungle? If yes, which color?","1. Yes, purple
2. Yes, red
3. No",3,Somar,None,TESTstimuli/TESTscenes/JB_1.jpg,TESTstimuli/TESTscenes/JB_2.jpg,3,0,1.351083124987781,None,3,1,3.407113292021677,None,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,1,,,,,119.13120016700123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.12430058396421,119.12436775001697,119.12439037498552,119.13120016700123,120.11435058398638,120.11532075004652,120.12856679200195,120.12856679200195,124.11434995895252,124.11439566698391,124.12409366702195,124.12409366702195,125.48136858397629,3,0,1.351083124987781,None,125.493628834025,125.50259116699453,125.50259116699453,0.012174832983873785,125.50259116699453,128.90959379205015,3,1,3.407113292021677,None,,,,,,,,,,,,120.12856679200195,124.12409366702195,124.12409366702195,333,001,2026-03-12_12h02.49.924,TEST_training_task,,2025.2.4,None,2026-03-12 12h02.51.253346 +0100,
,,,,2,2,0,,,,,,,,,,,,,,,,,,,,,3,What type of vegetation was most visually prominent?,"1. Wide wing-like trees and green leaves
2.Tall trees with vines and moss
3. Bright tropical flowers and open palm trees",2,Somar,None,TESTstimuli/TESTscenes/JB_1.jpg,TESTstimuli/TESTscenes/JB_2.jpg,3,0,2.0835384170059115,None,2,1,5.491417875047773,None,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2,2,3,,,,,128.94515545899048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.93902970897034,128.939087167033,128.93911091703922,128.94515545899048,129.92986729205586,129.93083216703963,129.94108887505718,129.94108887505718,133.92458187497687,133.92461812496185,133.92819324997254,133.92819324997254,136.01505054195877,3,0,2.0835384170059115,None,136.03111800004262,136.03993462503422,136.03993462503422,0.01600133301690221,136.03993462503422,141.52608462504577,2,1,5.491417875047773,None,,,,,,,,,,,,129.94108887505718,133.92819324997254,133.92819324997254,333,001,2026-03-12_12h02.49.924,TEST_training_task,,2025.2.4,None,2026-03-12 12h02.51.253346 +0100,
