scene_stimulus,scene_label,scene_img,correct_key,thisN,thisTrialN,thisRepN,conditionFile,scene_image,scene_name,scene_present,spaceKey.keys,spaceKey.rt,spaceKey.duration,group,Image1,Image2,Image3,scene_name_showALL,key_p1_2.keys,key_p1_2.rt,key_p1_2.duration,scene_name_p2,key_part2.keys,key_part2.corr,key_part2.rt,key_part2.duration,qst_num,question,options,correct_answer,label_current,scene_left,scene_right,key_rate_2.keys,key_rate_2.corr,key_rate_2.rt,key_rate_2.duration,key_question_2.keys,key_question_2.corr,key_question_2.rt,key_question_2.duration,key_sceneLearn.keys,key_sceneLearn.rt,key_sceneLearn.duration,scene_label_loader.thisRepN,scene_label_loader.thisTrialN,scene_label_loader.thisN,scene_label_loader.thisIndex,groups_loop.thisRepN,groups_loop.thisTrialN,groups_loop.thisN,groups_loop.thisIndex,trials_loop.thisRepN,trials_loop.thisTrialN,trials_loop.thisN,trials_loop.thisIndex,groups_loop_p1_2.thisRepN,groups_loop_p1_2.thisTrialN,groups_loop_p1_2.thisN,groups_loop_p1_2.thisIndex,part2_loop.thisRepN,part2_loop.thisTrialN,part2_loop.thisN,part2_loop.thisIndex,p3_scene_loop.thisRepN,p3_scene_loop.thisTrialN,p3_scene_loop.thisN,p3_scene_loop.thisIndex,p3_vis_loop.thisRepN,p3_vis_loop.thisTrialN,p3_vis_loop.thisN,p3_vis_loop.thisIndex,skip_loop.thisRepN,skip_loop.thisTrialN,skip_loop.thisN,skip_loop.thisIndex,loop_msg.thisRepN,loop_msg.thisTrialN,loop_msg.thisN,loop_msg.thisIndex,thisRow.t,notes,instructions_overall.started,text_instructions.started,key_welcome.started,instructions_overall.stopped,key_welcome.keys,key_welcome.rt,key_welcome.duration,scene_label_2.started,scene_label_2.stopped,p1_instruction.started,txt_insturctions_p1.started,key_instructions_p1.started,p1_instruction.stopped,key_instructions_p1.keys,key_instructions_p1.rt,key_instructions_p1.duration,p1.started,trial_image.started,scene_name_part1.started,text_scenename.started,txt_memorize.started,spaceKey.started,p1.stopped,trials_loop.spaceKey.keys,trials_loop.spaceKey.rt,trials_loop.spaceKey.duration,p1_2_instructions.started,text_p1_2_instructions.started,key_p1_2_instructions.started,p1_2_instructions.stopped,key_p1_2_instructions.keys,key_p1_2_instructions.rt,key_p1_2_instructions.duration,p1_2_showALL_2.started,image_left.started,image_center.started,image_right.started,key_p1_2.started,txt_scenename_showALL.started,p1_2_showALL_2.stopped,groups_loop_p1_2.key_p1_2.keys,groups_loop_p1_2.key_p1_2.rt,groups_loop_p1_2.key_p1_2.duration,p1_3_instructions_wide.started,text_instructions_p1_3.started,key_instructions_p1_3.started,p1_3_instructions_wide.stopped,key_instructions_p1_3.keys,key_instructions_p1_3.rt,key_instructions_p1_3.duration,p1_compare.started,img1.started,img2.started,img3.started,img4.started,label1.started,label2.started,label3.started,label4.started,key_p1_compare.started,p1_compare.stopped,key_p1_compare.keys,key_p1_compare.rt,key_p1_compare.duration,p1_3_instructions_close.started,text_instructions_p1.started,key_instructions_p1_4.started,p1_3_instructions_close.stopped,key_instructions_p1_4.keys,key_instructions_p1_4.rt,key_instructions_p1_4.duration,p1_compare_2.started,img1_2.started,img2_2.started,img3_2.started,img4_2.started,label1_2.started,label2_2.started,label3_2.started,label4_2.started,key_p1_compare_2.started,p1_compare_2.stopped,key_p1_compare_2.keys,key_p1_compare_2.rt,key_p1_compare_2.duration,p2_instructions.started,text_instructions_part2.started,key_resp.started,p2_instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,p2.started,scene_part2.started,p2.stopped,part2_question.started,text_part2_question.started,key_part2.started,part2_question.stopped,part2_loop.key_part2.keys,part2_loop.key_part2.corr,part2_loop.key_part2.rt,part2_loop.key_part2.duration,part2_feedback.started,text_part2_feedback.started,part2_feedback.stopped,text_part2_feedback.stopped,part3_instructions_2.started,text_part3_instructions_2.started,key_part3_instructions_2.started,part3_instructions_2.stopped,key_part3_instructions_2.keys,key_part3_instructions_2.rt,key_part3_instructions_2.duration,p3_reset_vis_vars.started,p3_reset_vis_vars.stopped,p3_skip_answered_questions.started,p3_skip_answered_questions.stopped,p3_blank1000.started,text.started,p3_blank1000.stopped,p3_visualize.started,text_p3_visualize.started,textbox_scene_name_2.started,p3_visualize.stopped,p3_rate.started,text_rate_2.started,key_rate_2.started,p3_rate.stopped,p3_vis_loop.key_rate_2.keys,p3_vis_loop.key_rate_2.corr,p3_vis_loop.key_rate_2.rt,p3_vis_loop.key_rate_2.duration,p3_question.started,text_question_2.started,text_option_2.started,key_question_2.started,text_5.started,p3_question.stopped,p3_vis_loop.key_question_2.keys,p3_vis_loop.key_question_2.corr,p3_vis_loop.key_question_2.rt,p3_vis_loop.key_question_2.duration,text.stopped,text_p3_visualize.stopped,textbox_scene_name_2.stopped,p3_study_again.started,study_scene_left.started,study_scene_right.started,study_name1_2.started,key_sceneLearn.started,text_6.started,text_7.started,p3_study_again.stopped,skip_loop.key_sceneLearn.keys,skip_loop.key_sceneLearn.rt,skip_loop.key_sceneLearn.duration,p3_correct_msg.started,text_next_scene_2.started,p3_correct_msg.stopped,text_next_scene_2.stopped,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,2,2,0,,,,,,,,,,,,,,,,,,,,,3,How open did the underwater space feel?,"1. Wide and open with lots of clear space between features
2. Very crowded with dense coral structures everywhere
3. Narrow and enclosed with plants surrounding the view",1,Malbow,stimuli/TESTscenes/UA_1.jpg,stimuli/TESTscenes/UA_2.jpg,3,0,0.6992174579936545,None,1,1,1.489455207978608,None,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,2,2,3,,,,,,,,,139.43721791601274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.4315502080135,139.43161558301654,139.43163770801038,139.43721791601274,140.42202541601728,140.42301395800314,140.4342636250076,140.4342636250076,144.42163566598902,144.4216747499886,144.43216008300078,144.43216008300078,145.1340919159993,3,0,0.6992174579936545,None,145.15251533300034,145.16115954099223,145.16115954099223,0.01831008298904635,145.16115954099223,146.6502126250125,1,1,1.489455207978608,None,140.4342636250076,144.43216008300078,144.43216008300078,,,,,,,,,,,,,,,,310,001,2026-04-26_16h34.07.575,TEST_training_task,,2025.2.4,None,2026-04-26 16h34.08.536056 +0200,
,,,,3,3,0,,,,,,,,,,,,,,,,,,,,,1,How did the water look like?,"1. Clear blue water with bright sunlight streaming through.
2. Murky and greenish with low visibility.
3. Slightly cloudy with muted light and no strong sun rays",1,Malbow,stimuli/TESTscenes/UA_1.jpg,stimuli/TESTscenes/UA_2.jpg,3,0,1.0866599580040202,None,1,1,1.8160970000026282,None,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,3,3,1,,,,,,,,,146.6999672499951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146.69369887499488,146.69376479100902,146.69378970799153,146.6999672499951,147.68768208299298,147.6889847080165,147.70087108301232,147.70087108301232,151.6884014160023,151.68844374999753,151.69787733300473,151.69787733300473,152.79030541601242,3,0,1.0866599580040202,None,152.80681000000914,152.81574066600297,152.81574066600297,0.016439499973785132,152.81574066600297,154.63331249999464,1,1,1.8160970000026282,None,147.70087108301232,151.69787733300473,151.69787733300473,,,,,,,,,,,,,,,,310,001,2026-04-26_16h34.07.575,TEST_training_task,,2025.2.4,None,2026-04-26 16h34.08.536056 +0200,
,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,0,0,0,0,154.64925037499052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154.6402506660088,154.64925037499052,156.63277004100382,156.69492712500505,310,001,2026-04-26_16h34.07.575,TEST_training_task,,2025.2.4,None,2026-04-26 16h34.08.536056 +0200,
,,,,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310,001,2026-04-26_16h34.07.575,TEST_training_task,,2025.2.4,None,2026-04-26 16h34.08.536056 +0200,
,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,0,What was the dominant ground texture throughout the scene?,"1. Green grass
2. Fallen leaves
3. Thick green moss
4. Shrubs and dirt",3,Somar,stimuli/TESTscenes/JB_1.jpg,stimuli/TESTscenes/JB_2.jpg,3,0,0.5789349170227069,None,3,1,1.1600246250163764,None,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,0,0,0,,,,,,,,,156.69492712500505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156.63688270800048,156.63698545799707,156.6907739159942,156.6908398749947,156.69086095801322,156.69492712500505,157.68257766601164,157.70429487500223,157.7116158750141,157.7116158750141,161.69874445800087,161.6987837080087,161.7023271250073,161.7023271250073,162.28348433299107,3,0,0.5789349170227069,None,162.2995295409928,162.30821325001307,162.30821325001307,0.015944582992233336,162.30821325001307,163.4667845829972,3,1,1.1600246250163764,None,157.7116158750141,,,,,,,,,,,,,,,,,,310,001,2026-04-26_16h34.07.575,TEST_training_task,,2025.2.4,None,2026-04-26 16h34.08.536056 +0200,
,,,,1,1,0,,,,,,,,,,,,,,,,,,,,,1,"Were there flowers in this jungle? If yes, which color?","1. Yes, purple
2. Yes, red
3. No",3,Somar,stimuli/TESTscenes/JB_1.jpg,stimuli/TESTscenes/JB_2.jpg,3,0,0.6171699990227353,None,3,1,1.1150868330150843,None,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,1,1,1,,,,,,,,,163.52457004101598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163.5180929999915,163.51817225001287,163.51819616599823,163.52457004101598,164.51615545799723,164.51795766601572,164.52875933301402,164.52875933301402,168.51553304100526,168.51556816601078,168.5192262500059,168.5192262500059,169.13877091600443,3,0,0.6171699990227353,None,169.15073170801043,169.1591001249908,169.1591001249908,0.011885333980899304,169.1591001249908,170.27340549998917,3,1,1.1150868330150843,None,164.52875933301402,168.5192262500059,168.5192262500059,,,,,,,,,,,,,,,,310,001,2026-04-26_16h34.07.575,TEST_training_task,,2025.2.4,None,2026-04-26 16h34.08.536056 +0200,
,,,,2,2,0,,,,,,,,,,,,,,,,,,,,,3,What type of vegetation was most visually prominent?,"1. Wide wing-like trees and green leaves
2.Tall trees with vines and moss
3. Bright tropical flowers and open palm trees",2,Somar,stimuli/TESTscenes/JB_1.jpg,stimuli/TESTscenes/JB_2.jpg,3,0,0.7556650410115253,None,2,1,1.3591876669961493,None,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,2,2,3,,,,,,,,,170.32521620800253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.31942245800747,170.31948766601272,170.3195094160037,170.32521620800253,171.31569883300108,171.31744212500053,171.32777429101407,171.32777429101407,175.3153284160071,175.3153651659959,175.319038000016,175.319038000016,176.08360149999498,3,0,0.7556650410115253,None,176.10005841599195,176.10899762500776,176.10899762500776,0.01633345801383257,176.10899762500776,177.4665081659914,2,1,1.3591876669961493,None,171.32777429101407,175.319038000016,175.319038000016,,,,,,,,,,,,,,,,310,001,2026-04-26_16h34.07.575,TEST_training_task,,2025.2.4,None,2026-04-26 16h34.08.536056 +0200,
,,,,3,3,0,,,,,,,,,,,,,,,,,,,,,2,What atmospheric condition defined the scene?,"1. Foggy and misty
2. Bright sunlight
3. Partly cloudy",1,Somar,stimuli/TESTscenes/JB_1.jpg,stimuli/TESTscenes/JB_2.jpg,3,0,1.214422207995085,None,1,1,1.5074187910067849,None,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,3,3,2,,,,,,,,,177.5207242500037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.51440508299856,177.51448845799314,177.51451229100348,177.5207242500037,178.50478062499315,178.50575362500967,178.51738441601628,178.51738441601628,182.50472387499758,182.50476462501683,182.51520779100247,182.51520779100247,183.73401720801485,3,0,1.214422207995085,None,183.7464654580108,183.7552622499934,183.7552622499934,0.012287875026231632,183.7552622499934,185.25599562498974,1,1,1.5074187910067849,None,178.51738441601628,182.51520779100247,182.51520779100247,,,,,,,,,,,,,,,,310,001,2026-04-26_16h34.07.575,TEST_training_task,,2025.2.4,None,2026-04-26 16h34.08.536056 +0200,
,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,,,,,,,,,0,0,0,0,185.27194041601615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185.263567624992,185.27194041601615,187.2550601660041,187.30711595801404,310,001,2026-04-26_16h34.07.575,TEST_training_task,,2025.2.4,None,2026-04-26 16h34.08.536056 +0200,
,,,,2,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310,001,2026-04-26_16h34.07.575,TEST_training_task,,2025.2.4,None,2026-04-26 16h34.08.536056 +0200,
,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,1,What was the color of seaweed in the scene?,"1.  Green-yellow
2. Reddish.
3. Dark green",1,Negvi,stimuli/TESTscenes/UB_1.jpg,stimuli/TESTscenes/UB_2.jpg,3,0,1.7374898749985732,None,1,1,0.9412752499920316,None,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,0,0,0,1,,,,,,,,,187.30711595801404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.2571610000159,187.25725562500884,187.30339600000298,187.30345662499894,187.30347766599152,187.30711595801404,188.2990003330051,188.32388958299998,188.33077525001136,188.33077525001136,192.30404000001727,192.30409204101306,192.31514537500334,192.31514537500334,194.056619333016,3,0,1.7374898749985732,None,194.06893554099952,194.07785666600103,194.07785666600103,0.012218707997817546,194.07785666600103,195.0168974160042,1,1,0.9412752499920316,None,188.33077525001136,,,,,,,,,,,,,,,,,,310,001,2026-04-26_16h34.07.575,TEST_training_task,,2025.2.4,None,2026-04-26 16h34.08.536056 +0200,
,,,,1,1,0,,,,,,,,,,,,,,,,,,,,,3,How did the ground look?,"1. Completely covered with rocks
 2. Mostly sandy with some rocks 
3. Covered with rocks except in the middle
4. Covered with rocks except on the sides",4,Negvi,stimuli/TESTscenes/UB_1.jpg,stimuli/TESTscenes/UB_2.jpg,3,0,1.0133901239896659,None,4,1,1.4662712500139605,None,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,0,1,1,3,,,,,,,,,195.06614279100904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.06040216601104,195.060465165996,195.06048675000784,195.06614279100904,196.05477445799625,196.05572804101394,196.06701179099036,196.06701179099036,200.054636957997,200.05467245800537,200.06497391601442,200.06497391601442,201.08436041598907,3,0,1.0133901239896659,None,201.10063866601558,201.10956420798902,201.10956420798902,0.016061333008110523,201.10956420798902,202.57284512498882,4,1,1.4662712500139605,None,196.06701179099036,200.06497391601442,200.06497391601442,,,,,,,,,,,,,,,,310,001,2026-04-26_16h34.07.575,TEST_training_task,,2025.2.4,None,2026-04-26 16h34.08.536056 +0200,
,,,,2,2,0,,,,,,,,,,,,,,,,,,,,,2,How did the lighting appear overall?,"1. Dim and bluish 
2. Bright and strong rays
3. Warm and golden",1,Negvi,stimuli/TESTscenes/UB_1.jpg,stimuli/TESTscenes/UB_2.jpg,3,0,6.522890416992595,None,1,1,0.9956283749779686,None,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,0,2,2,2,,,,,,,,,202.62054316600552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202.6144481250085,202.61451820799266,202.6145403330156,202.62054316600552,203.60432562499773,203.60526725000818,203.63152916601393,203.63152916601393,207.6151204580092,207.6151608749933,207.61872037500143,207.61872037500143,214.14987929101335,3,0,6.522890416992595,None,214.1626047079917,214.1708341659978,214.1708341659978,0.012645916023757309,214.1708341659978,215.16659091599286,1,1,0.9956283749779686,None,203.63152916601393,,,,,,,,,,,,,,,,,,310,001,2026-04-26_16h34.07.575,TEST_training_task,,2025.2.4,None,2026-04-26 16h34.08.536056 +0200,
,,,,3,3,0,,,,,,,,,,,,,,,,,,,,,0,What material primarily covered the ground?,"1. Fine white sand
2. Pebbles and small rocks
3. Flat stone slabs",2,Negvi,stimuli/TESTscenes/UB_1.jpg,stimuli/TESTscenes/UB_2.jpg,3,0,0.43215737500577234,None,2,1,1.028767167008482,None,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,0,3,3,0,,,,,,,,,215.21530512499157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215.20949358301004,215.20956454100087,215.20958820800297,215.21530512499157,216.19876112500788,216.20007779099979,216.21101475000614,216.21101475000614,220.19828825001605,220.19832316599786,220.20184862500173,220.20184862500173,220.63909145799698,3,0,0.43215737500577234,None,220.65170662500896,220.66045841600862,220.66045841600862,0.012547499994980171,220.66045841600862,221.6835200409987,2,1,1.028767167008482,None,216.21101475000614,220.20184862500173,220.20184862500173,,,,,,,,,,,,,,,,310,001,2026-04-26_16h34.07.575,TEST_training_task,,2025.2.4,None,2026-04-26 16h34.08.536056 +0200,
,,,,3,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310,001,2026-04-26_16h34.07.575,TEST_training_task,,2025.2.4,None,2026-04-26 16h34.08.536056 +0200,
