scene_stimulus,scene_label,scene_img,correct_key,thisN,thisTrialN,thisRepN,conditionFile,scene_image,scene_name,scene_present,spaceKey.keys,spaceKey.rt,spaceKey.duration,group,Image1,Image2,Image3,scene_name_showALL,key_p1_2.keys,key_p1_2.rt,key_p1_2.duration,scene_name_p2,key_part2.keys,key_part2.corr,key_part2.rt,key_part2.duration,qst_num,question,options,correct_answer,label_current,scene_again,scene_left,scene_right,key_rate_2.keys,key_rate_2.corr,key_rate_2.rt,key_rate_2.duration,key_question_2.keys,key_question_2.corr,key_question_2.rt,key_question_2.duration,key_sceneLearn.keys,key_sceneLearn.rt,key_sceneLearn.duration,scene_label_loader.thisRepN,scene_label_loader.thisTrialN,scene_label_loader.thisN,scene_label_loader.thisIndex,groups_loop.thisRepN,groups_loop.thisTrialN,groups_loop.thisN,groups_loop.thisIndex,trials_loop.thisRepN,trials_loop.thisTrialN,trials_loop.thisN,trials_loop.thisIndex,groups_loop_p1_2.thisRepN,groups_loop_p1_2.thisTrialN,groups_loop_p1_2.thisN,groups_loop_p1_2.thisIndex,part2_loop.thisRepN,part2_loop.thisTrialN,part2_loop.thisN,part2_loop.thisIndex,p3_scene_loop.thisRepN,p3_scene_loop.thisTrialN,p3_scene_loop.thisN,p3_scene_loop.thisIndex,p3_vis_loop.thisRepN,p3_vis_loop.thisTrialN,p3_vis_loop.thisN,p3_vis_loop.thisIndex,skip_loop.thisRepN,skip_loop.thisTrialN,skip_loop.thisN,skip_loop.thisIndex,loop_msg.thisRepN,loop_msg.thisTrialN,loop_msg.thisN,loop_msg.thisIndex,thisRow.t,notes,instructions_overall.started,text_instructions.started,key_welcome.started,instructions_overall.stopped,key_welcome.keys,key_welcome.rt,key_welcome.duration,scene_label_2.started,scene_label_2.stopped,p1_instruction.started,txt_insturctions_p1.started,key_instructions_p1.started,p1_instruction.stopped,key_instructions_p1.keys,key_instructions_p1.rt,key_instructions_p1.duration,p1.started,trial_image.started,scene_name_part1.started,text_scenename.started,txt_memorize.started,spaceKey.started,p1.stopped,trials_loop.spaceKey.keys,trials_loop.spaceKey.rt,trials_loop.spaceKey.duration,p1_2_instructions.started,text_p1_2_instructions.started,key_p1_2_instructions.started,p1_2_instructions.stopped,key_p1_2_instructions.keys,key_p1_2_instructions.rt,key_p1_2_instructions.duration,p1_2_showALL_2.started,image_left.started,image_center.started,image_right.started,key_p1_2.started,txt_scenename_showALL.started,p1_2_showALL_2.stopped,groups_loop_p1_2.key_p1_2.keys,groups_loop_p1_2.key_p1_2.rt,groups_loop_p1_2.key_p1_2.duration,p1_3_instructions_wide.started,text_instructions_p1_3.started,key_instructions_p1_3.started,p1_3_instructions_wide.stopped,key_instructions_p1_3.keys,key_instructions_p1_3.rt,key_instructions_p1_3.duration,p1_compare.started,img1.started,img2.started,img3.started,img4.started,label1.started,label2.started,label3.started,label4.started,key_p1_compare.started,p1_compare.stopped,key_p1_compare.keys,key_p1_compare.rt,key_p1_compare.duration,p1_3_instructions_close.started,text_instructions_p1.started,key_instructions_p1_4.started,p1_3_instructions_close.stopped,key_instructions_p1_4.keys,key_instructions_p1_4.rt,key_instructions_p1_4.duration,p1_compare_2.started,img1_2.started,img2_2.started,img3_2.started,img4_2.started,label1_2.started,label2_2.started,label3_2.started,label4_2.started,key_p1_compare_2.started,p1_compare_2.stopped,key_p1_compare_2.keys,key_p1_compare_2.rt,key_p1_compare_2.duration,p2_instructions.started,text_instructions_part2.started,key_resp.started,p2_instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,p2.started,scene_part2.started,p2.stopped,part2_question.started,text_part2_question.started,key_part2.started,part2_question.stopped,part2_loop.key_part2.keys,part2_loop.key_part2.corr,part2_loop.key_part2.rt,part2_loop.key_part2.duration,part2_feedback.started,text_part2_feedback.started,text_part2_feedback.stopped,part2_feedback.stopped,part3_instructions_2.started,text_part3_instructions_2.started,key_part3_instructions_2.started,part3_instructions_2.stopped,key_part3_instructions_2.keys,key_part3_instructions_2.rt,key_part3_instructions_2.duration,p3_reset_vis_vars.started,p3_reset_vis_vars.stopped,p3_skip_answered_questions.started,p3_skip_answered_questions.stopped,p3_blank1000.started,text.started,p3_blank1000.stopped,p3_visualize.started,text_p3_visualize.started,textbox_scene_name_2.started,p3_visualize.stopped,p3_rate.started,text_rate_2.started,key_rate_2.started,p3_rate.stopped,p3_vis_loop.key_rate_2.keys,p3_vis_loop.key_rate_2.corr,p3_vis_loop.key_rate_2.rt,p3_vis_loop.key_rate_2.duration,p3_question.started,text_question_2.started,text_option_2.started,key_question_2.started,text_5.started,p3_question.stopped,p3_vis_loop.key_question_2.keys,p3_vis_loop.key_question_2.corr,p3_vis_loop.key_question_2.rt,p3_vis_loop.key_question_2.duration,text.stopped,text_p3_visualize.stopped,textbox_scene_name_2.stopped,p3_study_again.started,study_scene_left.started,study_scene_right.started,study_name1_2.started,key_sceneLearn.started,text_6.started,text_7.started,p3_study_again.stopped,skip_loop.key_sceneLearn.keys,skip_loop.key_sceneLearn.rt,skip_loop.key_sceneLearn.duration,p3_correct_msg.started,text_next_scene_2.started,p3_correct_msg.stopped,text_next_scene_2.stopped,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,3,How does the lighting looks like in this jungle?,"1. Sun is shining brightly through the foliage, the air is clear. 
2. The sun does not penetrate the mist and thick foliage.
3. The lighting is dim and green-tinted, with shadows but no visible sunbeams.",1,Malbow,None,stimuli/TESTscenes/JA_1.jpg,stimuli/TESTscenes/JA_2.jpg,3,0,1.3009640409145504,None,2,0,2.4500197919551283,None,space,2.460368875064887,None,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2,2,3,0,0,0,0,,,,,109.76895312499255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.79296524997335,100.79307062504813,100.79311395797413,100.80128341598902,101.7886876660632,101.78998583299108,101.80074641597457,101.80074641597457,105.78729275008664,105.78732887504157,105.79089649999514,105.79089649999514,107.09580341598485,3,0,1.3009640409145504,None,107.11534716608003,107.12401004100684,107.12401004100684,0.019479417009279132,107.12401004100684,109.57259241607971,2,0,2.4500197919551283,None,101.80074641597457,105.79089649999514,105.79089649999514,109.75953220797237,109.76895312499255,109.76895312499255,109.76895312499255,109.76895312499255,109.76895312499255,109.76895312499255,112.23958754108753,space,2.460368875064887,None,,,,,510,001,2026-03-29_17h39.06.965,TEST_training_task,,2025.2.4,None,2026-03-29 17h39.07.937902 +0200,
,,,,2,2,0,,,,,,,,,,,,,,,,,,,,,3,How does the lighting looks like in this jungle?,"1. Sun is shining brightly through the foliage, the air is clear. 
2. The sun does not penetrate the mist and thick foliage.
3. The lighting is dim and green-tinted, with shadows but no visible sunbeams.",1,Malbow,None,stimuli/TESTscenes/JA_1.jpg,stimuli/TESTscenes/JA_2.jpg,3,0,1.3009640409145504,None,2,0,2.4500197919551283,None,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510,001,2026-03-29_17h39.06.965,TEST_training_task,,2025.2.4,None,2026-03-29 17h39.07.937902 +0200,
,,,,3,3,0,,,,,,,,,,,,,,,,,,,,,3,How does the lighting looks like in this jungle?,"1. Sun is shining brightly through the foliage, the air is clear. 
2. The sun does not penetrate the mist and thick foliage.
3. The lighting is dim and green-tinted, with shadows but no visible sunbeams.",1,Malbow,None,stimuli/TESTscenes/JA_1.jpg,stimuli/TESTscenes/JA_2.jpg,3,0,0.9412704169517383,None,1,1,1.8603665829868987,None,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,3,3,3,,,,,,,,,112.25449020799715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.24487395805772,112.24496691604145,112.2450071660569,112.25449020799715,113.23851433303207,113.23974225006532,113.25088200008031,113.25088200008031,117.23797562497202,117.23801337508485,117.24155500007328,117.24155500007328,118.1896717910422,3,0,0.9412704169517383,None,118.1899138330482,118.20238070806954,118.20238070806954,0.00015016691759228706,118.20238070806954,120.05567116604652,1,1,1.8603665829868987,None,113.25088200008031,117.24155500007328,117.24155500007328,,,,,,,,,,,,,,,,510,001,2026-03-29_17h39.06.965,TEST_training_task,,2025.2.4,None,2026-03-29 17h39.07.937902 +0200,
,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,0,0,0,0,120.0742414999986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.06381299998611,120.0742414999986,122.06048891600221,,510,001,2026-03-29_17h39.06.965,TEST_training_task,,2025.2.4,None,2026-03-29 17h39.07.937902 +0200,
,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510,001,2026-03-29_17h39.06.965,TEST_training_task,,2025.2.4,None,2026-03-29 17h39.07.937902 +0200,
,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,1.0,How did the water look like?,"1. Clear blue water with bright sunlight streaming through.
2. Murky and greenish with low visibility.
3. Slightly cloudy with muted light and no strong sun rays",1.0,Tulon,,stimuli/TESTscenes/UA_1.jpg,stimuli/TESTscenes/UA_2.jpg,3,0,0.8511070419335738,None,1,0,2.671060457942076,None,space,3.1509929170133546,None,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,1,0,0,0,0,,,,,130.77002695808187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.06268820806872,122.0628095830325,122.07869454100728,122.07878712506499,122.07882287504617,122.08330670802388,123.07140308304224,123.09256850008387,123.1001225829823,123.1001225829823,127.08783354097977,127.08787254104391,127.09141191607341,127.09141191607341,127.94508754101116,3,0,0.8511070419335738,None,127.96290841605514,127.97309391607996,127.97309391607996,0.017704166006296873,127.97309391607996,130.6399379579816,1,0,2.671060457942076,None,123.1001225829823,,,130.76073704101145,130.77002695808187,130.77002695808187,130.77002695808187,130.77002695808187,130.77002695808187,130.77002695808187,133.92269154102542,space,3.1509929170133546,None,,,,,510,001,2026-03-29_17h39.06.965,TEST_training_task,,2025.2.4,None,2026-03-29 17h39.07.937902 +0200,
,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,1.0,How did the water look like?,"1. Clear blue water with bright sunlight streaming through.
2. Murky and greenish with low visibility.
3. Slightly cloudy with muted light and no strong sun rays",1.0,Tulon,,stimuli/TESTscenes/UA_1.jpg,stimuli/TESTscenes/UA_2.jpg,3,0,0.8511070419335738,None,1,0,2.671060457942076,None,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510,001,2026-03-29_17h39.06.965,TEST_training_task,,2025.2.4,None,2026-03-29 17h39.07.937902 +0200,
,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,2.0,Were there corals and seaweed? How did they look like?,"1. Green seaweed, no corals 
2. No seaweed, pink and orange corals. 
3. Yellow seaweed, colorful corals.",2.0,Tulon,,stimuli/TESTscenes/UA_1.jpg,stimuli/TESTscenes/UA_2.jpg,3,0,1.014708707924001,None,2,0,2.185013666981831,None,space,2.6050229999236763,None,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,2,0,0,0,0,,,,,142.26994204102084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.92864720802754,133.92874716606457,133.92878791608382,133.93851458304562,134.92165216605645,134.92302266601473,134.93393950001337,134.93393950001337,138.92112879105844,138.9211642500013,138.92468058306258,138.92468058306258,139.94451054104138,3,0,1.014708707924001,None,139.9598525830079,139.96830854099244,139.96830854099244,0.015240958076901734,139.96830854099244,142.15640416601673,2,0,2.185013666981831,None,134.93393950001337,138.92468058306258,138.92468058306258,142.26116391597316,142.26994204102084,142.26994204102084,142.26994204102084,142.26994204102084,142.26994204102084,142.26994204102084,144.87897491606418,space,2.6050229999236763,None,,,,,510,001,2026-03-29_17h39.06.965,TEST_training_task,,2025.2.4,None,2026-03-29 17h39.07.937902 +0200,
,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,2.0,Were there corals and seaweed? How did they look like?,"1. Green seaweed, no corals 
2. No seaweed, pink and orange corals. 
3. Yellow seaweed, colorful corals.",2.0,Tulon,,stimuli/TESTscenes/UA_1.jpg,stimuli/TESTscenes/UA_2.jpg,3,0,1.014708707924001,None,2,0,2.185013666981831,None,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510,001,2026-03-29_17h39.06.965,TEST_training_task,,2025.2.4,None,2026-03-29 17h39.07.937902 +0200,
,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,3.0,How open did the underwater space feel?,"1. Wide and open with lots of clear space between features
2. Very crowded with dense coral structures everywhere
3. Narrow and enclosed with plants surrounding the view",1.0,Tulon,,stimuli/TESTscenes/UA_1.jpg,stimuli/TESTscenes/UA_2.jpg,3,0,1.26746749994345,None,1,0,5.457096625003032,None,space,2.465951915946789,None,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,1,1,3,0,0,0,0,,,,,156.7638832910452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.88618979102466,144.8862897909712,144.8863296250347,144.8957402909873,145.88760812499095,145.88886275002733,145.90031466598157,145.90031466598157,149.88771670800634,149.88776279101148,149.89132425002754,149.89132425002754,151.16255125007592,3,0,1.26746749994345,None,151.18005087506026,151.18949412507936,151.18949412507936,0.017435000045225024,151.18949412507936,156.63968591601588,1,0,5.457096625003032,None,,,,156.75347150000744,156.7638832910452,156.7638832910452,156.7638832910452,156.7638832910452,156.7638832910452,156.7638832910452,159.23927987506613,space,2.465951915946789,None,,,,,510,001,2026-03-29_17h39.06.965,TEST_training_task,,2025.2.4,None,2026-03-29 17h39.07.937902 +0200,
,,,,1,1,0,,,,,,,,,,,,,,,,,,,,,3.0,How open did the underwater space feel?,"1. Wide and open with lots of clear space between features
2. Very crowded with dense coral structures everywhere
3. Narrow and enclosed with plants surrounding the view",1.0,Tulon,,stimuli/TESTscenes/UA_1.jpg,stimuli/TESTscenes/UA_2.jpg,3,0,1.26746749994345,None,1,0,5.457096625003032,None,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510,001,2026-03-29_17h39.06.965,TEST_training_task,,2025.2.4,None,2026-03-29 17h39.07.937902 +0200,
,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,0.0,How did the ground look?,"1. Completely covered with rocks. 
2. Mostly sandy with some rocks and corals. 
3. Covered by seaweed and corals.",2.0,Tulon,,stimuli/TESTscenes/UA_1.jpg,stimuli/TESTscenes/UA_2.jpg,3,0,1.6241024170303717,None,2,0,6.521084334002808,None,space,1.699394250055775,None,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,2,2,0,0,0,0,0,,,,,172.52516137505881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.24432000005618,159.24442233308218,159.24445920798462,159.25252420804463,160.2383961250307,160.23989454098046,160.2521807079902,160.2521807079902,164.23779570800252,164.23783208301757,164.24150900007226,164.24150900007226,165.8723114579916,3,0,1.6241024170303717,None,165.88774187501986,165.89655754098203,165.89655754098203,0.015332458075135946,165.89655754098203,172.41248341603205,2,0,6.521084334002808,None,160.2521807079902,164.24150900007226,164.24150900007226,172.5157324160682,172.52516137505881,172.52516137505881,172.52516137505881,172.52516137505881,172.52516137505881,172.52516137505881,174.22997945803218,space,1.699394250055775,None,,,,,510,001,2026-03-29_17h39.06.965,TEST_training_task,,2025.2.4,None,2026-03-29 17h39.07.937902 +0200,
,,,,2,2,0,,,,,,,,,,,,,,,,,,,,,0.0,How did the ground look?,"1. Completely covered with rocks. 
2. Mostly sandy with some rocks and corals. 
3. Covered by seaweed and corals.",2.0,Tulon,,stimuli/TESTscenes/UA_1.jpg,stimuli/TESTscenes/UA_2.jpg,3,0,1.6241024170303717,None,2,0,6.521084334002808,None,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510,001,2026-03-29_17h39.06.965,TEST_training_task,,2025.2.4,None,2026-03-29 17h39.07.937902 +0200,
,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,None,None,None,None,Tulon,,stimuli/TESTscenes/UA_1.jpg,stimuli/TESTscenes/UA_2.jpg,4,0,1.126884208060801,None,2,0,2.766925417003222,None,space,1.4320923750055954,None,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,3,3,4,0,0,0,0,,,,,183.27764916606247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.23329270805698,174.23334783304017,174.23337162507232,174.24108775006607,175.22662233305164,175.22790875006467,175.24031787505373,175.24031787505373,179.2261886660708,179.22623687505256,179.23737950006034,179.23737950006034,180.37286350002978,4,0,1.126884208060801,None,180.38780679099727,180.39718533307314,180.39718533307314,0.014837249997071922,180.39718533307314,183.1620044580195,2,0,2.766925417003222,None,175.24031787505373,179.23737950006034,179.23737950006034,183.26794512500055,183.27764916606247,183.27764916606247,183.27764916606247,183.27764916606247,183.27764916606247,183.27764916606247,184.71315966604743,space,1.4320923750055954,None,,,,,510,001,2026-03-29_17h39.06.965,TEST_training_task,,2025.2.4,None,2026-03-29 17h39.07.937902 +0200,
,,,,3,3,0,,,,,,,,,,,,,,,,,,,,,None,None,None,None,Tulon,,stimuli/TESTscenes/UA_1.jpg,stimuli/TESTscenes/UA_2.jpg,4,0,1.126884208060801,None,2,0,2.766925417003222,None,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,3,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510,001,2026-03-29_17h39.06.965,TEST_training_task,,2025.2.4,None,2026-03-29 17h39.07.937902 +0200,
,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,None,None,None,None,Tulon,,stimuli/TESTscenes/UA_1.jpg,stimuli/TESTscenes/UA_2.jpg,4,0,2.113094792002812,None,1,0,2.5077060419134796,None,space,1.754101917031221,None,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,4,4,4,0,0,0,0,,,,,194.48004787508398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.72012845799327,184.7202518749982,184.7202977500856,184.72951441607438,185.7211856660433,185.72248716605827,185.73431683308445,185.73431683308445,189.72055041603744,189.72060500003863,189.72442950005643,189.72442950005643,191.83936945802998,4,0,2.113094792002812,None,191.8543684160104,191.8633218749892,191.8633218749892,0.014861625037156045,191.8633218749892,194.37240704102442,1,0,2.5077060419134796,None,,,,194.4706995000597,194.48004787508398,194.48004787508398,194.48004787508398,194.48004787508398,194.48004787508398,194.48004787508398,196.23884691600688,space,1.754101917031221,None,,,,,510,001,2026-03-29_17h39.06.965,TEST_training_task,,2025.2.4,None,2026-03-29 17h39.07.937902 +0200,
,,,,4,4,0,,,,,,,,,,,,,,,,,,,,,None,None,None,None,Tulon,,stimuli/TESTscenes/UA_1.jpg,stimuli/TESTscenes/UA_2.jpg,4,0,2.113094792002812,None,1,0,2.5077060419134796,None,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510,001,2026-03-29_17h39.06.965,TEST_training_task,,2025.2.4,None,2026-03-29 17h39.07.937902 +0200,
,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,0,0,0,0,196.25153758306988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.24445375008509,196.25153758306988,198.2378570000874,198.27316754101776,510,001,2026-03-29_17h39.06.965,TEST_training_task,,2025.2.4,None,2026-03-29 17h39.07.937902 +0200,
,,,,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510,001,2026-03-29_17h39.06.965,TEST_training_task,,2025.2.4,None,2026-03-29 17h39.07.937902 +0200,
,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,1,"Were there flowers in this jungle? If yes, which color?","1. Yes, purple
2. Yes, red
3. No",3,Negvi,None,stimuli/TESTscenes/JB_1.jpg,stimuli/TESTscenes/JB_2.jpg,3,0,1.1195251250173897,None,3,1,1.797626291983761,None,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,0,0,1,,,,,,,,,198.27316754101776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.2420987500809,198.2422085000435,198.26853708305862,198.2685982909752,198.26862054108642,198.27316754101776,199.26015129103325,199.29003829101566,199.29701175005175,199.29701175005175,203.27027049998287,203.27032929100096,203.27392745797988,203.27392745797988,204.40598812501412,3,0,1.1195251250173897,None,204.41941341606434,204.42836520797573,204.42836520797573,0.013306375010870397,204.42836520797573,206.2221080410527,3,1,1.797626291983761,None,199.29701175005175,,,,,,,,,,,,,,,,,,510,001,2026-03-29_17h39.06.965,TEST_training_task,,2025.2.4,None,2026-03-29 17h39.07.937902 +0200,
,,,,1,1,0,,,,,,,,,,,,,,,,,,,,,0,What was the dominant ground texture throughout the scene?,"1. Green grass
2. Fallen leaves
3. Thick green moss
4. Shrubs and dirt",3,Negvi,None,stimuli/TESTscenes/JB_1.jpg,stimuli/TESTscenes/JB_2.jpg,3,0,0.9898635420249775,None,3,1,1.5497315409593284,None,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,1,1,0,,,,,,,,,206.23664383299183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206.226783500053,206.2268812500406,206.22692037501838,206.23664383299183,207.2212233330356,207.222470541019,207.2334066660842,207.2334066660842,211.22073883307166,211.22077258303761,211.22435045801103,211.22435045801103,212.22155029105488,3,0,0.9898635420249775,None,212.23795158299617,212.24621216603555,212.24621216603555,0.016326250042766333,212.24621216603555,213.79468933306634,3,1,1.5497315409593284,None,207.2334066660842,211.22435045801103,211.22435045801103,,,,,,,,,,,,,,,,510,001,2026-03-29_17h39.06.965,TEST_training_task,,2025.2.4,None,2026-03-29 17h39.07.937902 +0200,
